filtered_rssi,est_dist
-63.21366785910523,1.7
-63.22149196219804,1.82
-63.18943771449019,1.39
-63.20745303554988,1.94
-63.23523922691235,2.08
-63.25279881719829,1.94
-63.26023356236673,1.82
-63.267594330891406,1.82
-63.22513123385308,1.3
-63.242791399933445,1.94
-63.26027584515381,1.94
-63.277586317958686,1.94
-63.28477442439614,1.82
-63.25209050827916,1.39
-63.21973180121301,1.39
-63.23744569232307,1.94
-63.205232703006274,1.39
-63.223090861955875,1.94
-63.24077132999167,1.94
-63.19857512516515,1.3
-63.21649952784646,1.94
-63.18449495548446,1.39
-63.15280883261801,1.39
-63.17118861563091,1.94
-63.139634892509285,1.39
-63.11834525787613,1.49
-63.08731733276954,1.39
-63.11629888939154,2.08
-63.13504195090326,1.94
-63.14364839161085,1.82
-63.152169197157605,1.82
-63.1208047196272,1.39
-63.14945307256407,2.08
-63.16786624580898,1.94
-63.215946580676125,2.37
-63.26354851020134,2.37
-63.29077654457913,2.08
-63.297833406612945,1.82
-63.26501955199055,1.39
-63.29223294931866,2.08
-63.309225444942484,1.94
-63.26634811311549,1.3
-63.30349841609356,2.22
-63.33032894391402,2.08
-63.34694237962965,1.94
-63.37334063458247,2.08
-63.389526098599525,1.94
-63.40555051522644,1.94
-63.411465361905655,1.82
-63.397421105122625,1.59
-63.35366621545245,1.3
-63.31034669240382,1.3
-63.26745820402443,1.3
-63.28469721146076,1.94
-63.29181456361901,1.82
-63.30881122223285,1.94
-63.29578838697125,1.59
-63.31274550554601,1.94
-63.31958377367211,1.82
-63.31640387517635,1.7
-63.333155867066544,1.94
-63.32984092454501,1.7
-63.34645921611437,1.94
-63.30321140361002,1.3
-63.31014453724213,1.82
-63.26725806033187,1.3
-63.23474843422686,1.39
-63.26226303296059,2.08
-63.26960360799918,1.82
-63.28682126839779,1.94
-63.25411698592714,1.39
-63.21178799015586,1.3
-63.25943129817657,2.37
-63.22699954933335,1.39
-63.19489050044506,1.39
-63.22280169060213,2.08
-63.24048503592904,1.94
-63.25799242975954,1.94
-63.2653754978338,1.82
-63.22293447846175,1.3
-63.180915752537544,1.3
-63.16916549318625,1.59
-63.18738252538193,1.94
-63.20541829583014,1.94
-63.17352398311185,1.39
-63.15189714779109,1.49
-63.11058525218667,1.3
-63.139335290102,2.08
-63.167799261546335,2.08
-63.156179512919955,1.59
-63.17452575724252,1.94
-63.19268945414081,1.94
-63.150971669989204,1.3
-63.16936973299991,1.94
-63.187584732983915,1.94
-63.205618491441214,1.94
-63.23342293674688,2.08
-63.19129984935169,1.3
-63.209296641936746,1.94
-63.18731386418912,1.49
-63.20535031782479,1.94
-63.21325718149302,1.82
-63.18128487088253,1.39
-63.1396805637599,1.3
-63.15819097468897,1.94
-63.12676657971941,1.39
-63.15535561140313,2.08
-63.173710053648776,1.94
-63.191881866899784,1.94
-63.17007236834061,1.49
-63.148479877018275,1.49
-63.1072019836852,1.3
-63.12603556054581,1.94
-63.164581990960905,2.22
-63.17289450457744,1.82
-63.19107443264366,1.94
-63.169272968156264,1.49
-63.18748893096256,1.94
-63.20552364266195,1.94
-63.23332903172483,2.08
-63.26085775369088,2.08
-63.27816243643308,1.94
-63.2853448104197,1.82
-63.25265521889049,1.39
-63.270041517879264,1.94
-63.28725482101982,1.94
-63.25454622464639,1.39
-63.271913707891514,1.94
-63.229407632512114,1.3
-63.187324497895965,1.3
-63.195410720725704,1.82
-63.17356610962986,1.49
-63.15193885514498,1.49
-63.17032729454248,1.94
-63.18853276666944,1.94
-63.19660696707385,1.82
-63.20460082817497,1.82
-63.16276452436281,1.3
-63.1312946220023,1.39
-63.14988847410009,1.94
-63.16829731504529,1.94
-63.1367723607259,1.39
-63.105561083642584,1.39
-63.12441098766372,1.94
-63.162973582782065,2.22
-63.14145172526337,1.49
-63.17984476291252,2.22
-63.16810516004187,1.59
-63.20623299268331,2.22
-63.154430323631054,0.84
-63.172793972605696,1.94
-63.190974900977594,1.94
-63.159224301843494,1.39
-63.127789625139584,1.39
-63.13646822739506,1.82
-63.184860976470155,2.37
-63.19297171164602,1.82
-63.21095186899226,1.94
-63.18895262152853,1.49
-63.206972769323826,1.94
-63.21486348939684,1.82
-63.192825320821136,1.49
-63.19090668477595,1.7
-63.14920663940237,1.3
-63.16762226468804,1.94
-63.1958047771994,2.08
-63.203806620190036,1.82
-63.1619782188466,1.3
-63.13051614032427,1.39
-63.149117738412066,1.94
-63.177484373272925,2.08
-63.19561863157189,1.94
-63.14392157673948,0.84
-63.1225892890624,1.49
-63.16117001030953,2.22
-63.13966609856239,1.49
-63.1183761534251,1.49
-63.08734792090394,1.39
-63.10637904817096,1.94
-63.12522081334279,1.94
-63.10407460059909,1.49
-63.15278967030998,2.37
-63.161219518991025,1.82
-63.13971511462631,1.49
-63.16817530676916,2.08
-63.146601691446584,1.49
-63.17499336128925,2.08
-63.19315240546883,1.94
-63.21113076488895,1.94
-63.209029987387126,1.7
-63.25670073788013,2.37
-63.27404678344927,1.94
-63.291220233696755,1.94
-63.29827268096839,1.82
-63.26545445551125,1.39
-63.23296277549965,1.39
-63.2505450167617,1.94
-63.26795231252542,1.94
-63.26528615352196,1.7
-63.25269639813464,1.59
-63.22033166238869,1.39
-63.18828895980898,1.39
-63.20631571112134,1.94
-63.22416309400482,1.94
-63.19208226820161,1.39
-63.17027077562443,1.49
-63.18847681012169,1.94
-63.206501692299966,1.94
-63.17459659965137,1.39
-63.19275959165884,1.94
-63.18089148462782,1.59
-63.19899184174292,1.94
-63.21691209804219,1.94
-63.2048036705536,1.59
-63.182865598432855,1.49
-63.20094631286883,1.94
-63.16909649693999,1.39
-63.147513715660075,1.49
-63.17589631074782,2.08
-63.19404637046741,1.94
-63.202065709824836,1.82
-63.18015488075559,1.49
-63.15846206717441,1.49
-63.127034974800736,1.39
-63.155621335919854,2.08
-63.16402300917412,1.82
-63.14249070973165,1.49
-63.170923284356256,2.08
-63.1493223263132,1.49
-63.11798617550355,1.39
-63.14666257330677,2.08
-63.1651035123681,1.94
-63.13361033678457,1.39
-63.162131272230035,2.08
-63.170468170804284,1.82
-63.19862236619405,2.08
-63.206596173822,1.82
-63.234390891065765,2.08
-63.25195892239942,1.94
-63.25940202462609,1.82
-63.26677106705523,1.82
-63.293967036589514,2.08
-63.27114177783136,1.49
-63.308244383246304,2.22
-63.335027688100354,2.08
-63.34164424572477,1.82
-63.3680952177722,2.08
-63.34453237434531,1.49
-63.390854859150394,2.37
-63.39691592944452,1.82
-63.40291669133158,1.82
-63.369057244890904,1.39
-63.37533520417159,1.82
-63.35170032197504,1.49
-63.31835048481146,1.39
-63.28533248269637,1.39
-63.26259313882876,1.49
-63.289830679271134,2.08
-63.31679720278144,2.08
-63.30369490601514,1.59
-63.33052347873632,2.08
-63.34713497880615,1.94
-63.333730817376214,1.59
-63.35031040402567,1.94
-63.32692452171865,1.49
-63.31372145686302,1.59
-63.35040038914917,2.22
-63.396664486473455,2.37
-63.40266775024951,1.82
-63.37876090580294,1.49
-63.365042062446165,1.59
-63.40121034829173,2.22
-63.43701875517212,2.22
-63.412770113932716,1.49
-63.398712874703925,1.59
-63.4345461317587,2.22
-63.46007271842743,2.08
-63.43559468737191,1.49
-63.40141009078591,1.39
-63.41731626020508,1.94
-63.41316391125183,1.7
-63.438903253687364,2.08
-63.44448623644983,1.82
-63.430113417837504,1.59
-63.4357838605654,1.82
-63.41154750668169,1.49
-63.44725305754397,2.22
-63.492553458711214,2.37
-63.51750286522589,2.08
-63.53225389702788,1.94
-63.50705765422269,1.49
-63.47216199218371,1.39
-63.507264421338476,2.22
-63.54201757693538,2.22
-63.56647480929075,2.08
-63.58073856412784,1.94
-63.614760642819775,2.22
-63.61859382257833,1.82
-63.58258836172228,1.39
-63.62654215969615,2.37
-63.640208236888334,1.94
-63.67363858490264,2.22
-63.69678617177622,2.08
-63.73960368726541,2.37
-63.76209491312489,2.08
-63.724661598480374,1.39
-63.75725162499024,2.22
-63.769617126664166,1.94
-63.79180971504997,2.08
-63.79388123440885,1.82
-63.77603189189273,1.59
-63.79816065256267,2.08
-63.800168979299436,1.82
-63.76235682293725,1.39
-63.784621652252675,2.08
-63.7967148187341,1.94
-63.81863778169662,2.08
-63.8303924834381,1.94
-63.80222972443104,1.49
-63.82409781339251,2.08
-63.82584806213689,1.82
-63.82758089568748,1.82
-63.80939623732921,1.59
-63.78144239359545,1.49
-63.80351731909714,2.08
-63.8054723463323,1.82
-63.8074079208021,1.82
-63.829224486062415,2.08
-63.860774098770555,2.22
-63.862159413890915,1.82
-63.89338131995032,2.22
-63.894442189144065,1.82
-63.915392752555164,2.08
-63.89633435524464,1.59
-63.87746559136964,1.59
-63.918485324049094,2.37
-63.91929640526408,1.82
-63.920099416119584,1.82
-63.88109393691983,1.39
-63.902177317109086,2.08
-63.913100790030825,1.94
-63.88411507303469,1.49
-63.86536789254509,1.59
-63.83685712384552,1.49
-63.858380665854426,2.08
-63.85978979593148,1.82
-63.83133452999048,1.49
-63.85291302249856,2.08
-63.854376556310456,1.82
-63.8657756527772,1.94
-63.877061326809226,1.94
-63.88823470697393,1.94
-63.90924703560855,2.08
-63.93005028894673,2.08
-63.94069642231459,1.94
-63.90148600032858,1.39
-63.87261585194183,1.49
-63.84403296514027,1.49
-63.80578435663601,1.39
-63.8176669515635,1.94
-63.78963081318928,1.49
-63.76187363789637,1.49
-63.72444252496803,1.39
-63.73713448128829,1.94
-63.69994952606058,1.39
-63.71288519078157,1.94
-63.73564226902086,2.08
-63.758172911487044,2.08
-63.72077862124907,1.39
-63.733507033869316,1.94
-63.746108797192946,1.94
-63.7585851713963,1.94
-63.78088752911601,2.08
-63.78306772559019,1.82
-63.795176353836155,1.94
-63.817114624716716,2.08
-63.82888448206053,1.94
-63.79078660285646,1.39
-63.802818427308765,1.94
-63.82468065860302,2.08
-63.836375232963924,1.94
-63.8380033198489,1.82
-63.86946558206352,2.22
-63.830963915841814,1.39
-63.79284534601169,1.39
-63.76505618571539,1.49
-63.73754353103766,1.49
-63.750105130709905,1.94
-63.772491865894445,2.08
-63.79465585026557,2.08
-63.78674892522407,1.7
-63.80877105007274,2.08
-63.820623927027206,1.94
-63.83235886637437,1.94
-63.84397704160818,1.94
-63.85547961454614,1.94
-63.817117110449466,1.39
-63.82888694305993,1.94
-63.8405396643647,1.94
-63.802325814639815,1.39
-63.8241929474917,2.08
-63.83589237463912,1.94
-63.847475391024005,1.94
-63.84899302994877,1.82
-63.820645193178876,1.49
-63.7925794209283,1.49
-63.81454353161591,2.08
-63.826338971657464,1.94
-63.8479671705954,2.08
-63.85943004125118,1.94
-63.87077885491109,1.94
-63.91186512145414,2.37
-63.872941574515586,1.39
-63.894106071729794,2.08
-63.855359229555866,1.39
-63.82694804830411,1.49
-63.838620061854066,1.94
-63.8501759374102,1.94
-63.86161683056008,1.94
-63.87294388539301,1.94
-63.84435773461761,1.49
-63.855856519612544,1.94
-63.827440390262566,1.49
-63.78935687995239,1.39
-63.81135305532553,2.08
-63.77342961600889,1.39
-63.78563414464994,1.94
-63.78776711170624,1.82
-63.769978605475266,1.59
-63.74241697210562,1.49
-63.764880205429286,2.08
-63.77716980177427,1.94
-63.73958649010334,1.39
-63.70237713708142,1.39
-63.725238771768524,2.08
-63.73792280533358,1.94
-63.7106801311823,1.49
-63.67375840004492,1.39
-63.686954669743635,1.94
-63.700019634909324,1.94
-63.663203977042414,1.39
-63.66655513957008,1.82
-63.640022582614044,1.49
-63.60380390291706,1.39
-63.56794560361036,1.39
-63.58219472386012,1.94
-63.60625218858148,2.08
-63.570369528526385,1.39
-63.55474415542258,1.59
-63.56912463173198,1.94
-63.57341189550533,1.82
-63.53785600047136,1.39
-63.50265389103743,1.39
-63.527502796987925,2.08
-63.54215432821889,1.94
-63.50690944988659,1.39
-63.53171601249459,2.08
-63.55627574670384,2.08
-63.58059110848776,2.08
-63.604664529382525,2.08
-63.63844854172945,2.22
-63.661946273931335,2.08
-63.64540970076373,1.59
-63.64893791856464,1.82
-63.65243103015741,1.82
-63.63598913485475,1.59
-63.649561213463244,1.94
-63.66299824819308,1.94
-63.66635145774851,1.82
-63.649771052451285,1.59
-63.67315612425618,2.08
-63.68635838667428,1.94
-63.69942928493104,1.94
-63.712370126116305,1.94
-63.69533182931652,1.59
-63.708313440697324,1.94
-63.721165883422195,1.94
-63.73389044273541,1.94
-63.746488391092896,1.94
-63.719160488292616,1.49
-63.731905001538045,1.94
-63.74452270528363,1.94
-63.72716448630208,1.59
-63.70997898376916,1.59
-63.72281485413228,1.94
-63.69572250598394,1.49
-63.71865035508228,2.08
-63.74135006921614,2.08
-63.7538737933577,1.94
-63.72647240488172,1.49
-63.70929378864545,1.59
-63.732086601784914,2.08
-63.754652623584555,2.08
-63.76704398564734,1.94
-63.74946167711103,1.59
-63.78180493973853,2.22
-63.79392613286156,1.94
-63.766126218601,1.49
-63.77840341695918,1.94
-63.81045870565749,2.22
-63.78249429023106,1.49
-63.7846584992313,1.82
-63.78680117408147,1.82
-63.80882277904748,2.08
-63.820675141292185,1.94
-63.78265894605492,1.39
-63.80472176670757,2.08
-63.816614934537675,1.94
-63.82838976386123,1.94
-63.84004743216118,1.94
-63.81178860520746,1.49
-63.78381095711427,1.49
-63.80586231511288,2.08
-63.81774413434379,1.94
-63.82950772798813,1.94
-63.81130389740761,1.59
-63.84303182221293,2.22
-63.85454380020203,1.94
-63.86594123257115,1.94
-63.83742475906666,1.49
-63.789291778039626,1.3
-63.80133847618571,1.94
-63.81326530817942,1.94
-63.82507346670394,1.94
-63.836764132575134,1.94
-63.84833847485959,1.94
-63.859797650991524,1.94
-63.831342306891685,1.49
-63.85292072201863,2.08
-63.884234554216995,2.22
-63.89533655987235,1.94
-63.86652759918681,1.49
-63.887755916257284,2.08
-63.89882288392017,1.94
-63.860029108875345,1.39
-63.84152158673985,1.59
-63.85304859176069,1.94
-63.8644609016407,1.94
-63.835959157614,1.49
-63.79779088450384,1.39
-63.80975301547823,1.94
-63.82159612175416,1.94
-63.7935208876454,1.49
-63.80552550562228,1.94
-63.76766005115362,1.39
-63.78987211268539,2.08
-63.76211253643233,1.49
-63.72467904643371,1.39
-63.68761802433972,1.39
-63.71062651404348,2.08
-63.72345594139943,1.94
-63.68640708935342,1.39
-63.70942762801166,2.08
-63.67251835943739,1.39
-63.695677092694375,2.08
-63.70865526866141,1.94
-63.71155418515609,1.82
-63.71442425706929,1.82
-63.67746527141132,1.39
-63.69062465727659,1.94
-63.70365310560758,1.94
-63.716551919249135,1.94
-63.67957176308652,1.39
-63.672809939097874,1.7
-63.646215146104694,1.49
-63.619884974626125,1.49
-63.6336172916419,1.94
-63.64721297038683,1.94
-63.6606733704288,1.94
-63.67399983780782,1.94
-63.64739320517374,1.49
-63.64095156185862,1.7
-63.604723638702026,1.39
-63.62855693790461,2.08
-63.64220296780177,1.94
-63.60596259299962,1.39
-63.629783564452076,2.08
-63.65336751426098,2.08
-63.617016050825995,1.39
-63.63077691399219,1.94
-63.644400854849785,1.94
-63.59818848579755,1.3
-63.62208681058843,2.08
-63.58604659406505,1.39
-63.6100657321964,2.08
-63.633845876900956,2.08
-63.587738531198674,1.3
-63.55204008434873,1.39
-63.57639759150254,2.08
-63.600512738415496,2.08
-63.6243879366023,2.08
-63.59827494858666,1.49
-63.62217241306198,2.08
-63.60603159478173,1.59
-63.60000150466018,1.7
-63.61393166468753,1.94
-63.57797259288525,1.39
-63.60207206833758,2.08
-63.61598162599752,1.94
-63.580002156823966,1.39
-63.55433081286532,1.49
-63.52891490198795,1.49
-63.54355238259766,1.94
-63.50829359344954,1.39
-63.53308638365607,2.08
-63.55763248250096,2.08
-63.522233594598795,1.39
-63.546887680051405,2.08
-63.58124657927124,2.22
-63.54561272815447,1.39
-63.560084063306604,1.94
-63.604261781862725,2.37
-63.5783490516025,1.49
-63.62234503124197,2.37
-63.65595312038535,2.22
-63.67927667984154,2.08
-63.652617541969626,1.49
-63.68592441584722,2.22
-63.65919913217108,1.49
-63.68249039340426,2.08
-63.665749403679904,1.59
-63.62927473889748,1.39
-63.66281387658347,2.22
-63.67611904565869,1.94
-63.65944145164081,1.59
-63.68273030176498,2.08
-63.715737549918536,2.22
-63.70861587183021,1.7
-63.69161493032985,1.59
-63.664833025323304,1.49
-63.69801835361461,2.22
-63.68112285874518,1.59
-63.71414610115771,2.22
-63.726940508181926,1.94
-63.699807109260085,1.49
-63.67294369104917,1.49
-63.65629769220658,1.59
-63.6895679481293,2.22
-63.68270666084996,1.7
-63.64606326923904,1.39
-63.66948523395037,2.08
-63.682724022185866,1.94
-63.65603058282671,1.49
-63.66940324652271,1.94
-63.7025431005418,2.22
-63.73535320887095,2.22
-63.72803635252411,1.7
-63.760592799809395,2.22
-63.77292505637622,1.94
-63.79508473044791,2.08
-63.767273287996545,1.49
-63.73973857287398,1.49
-63.75227833160558,1.94
-63.7447930681719,1.7
-63.757282534043476,1.94
-63.76964772816846,1.94
-63.771939762067035,1.82
-63.78415911494104,1.94
-63.766406508728885,1.59
-63.7488305431676,1.59
-63.761279835658286,1.94
-63.783555381131755,2.08
-63.79565915714412,1.94
-63.75789187407611,1.39
-63.7702510051916,1.94
-63.73273653641151,1.39
-63.69559534128506,1.39
-63.71852445568806,2.08
-63.681524672541315,1.39
-63.704593791857135,2.08
-63.71748324555292,1.94
-63.690443947576384,1.49
-63.70347419399148,1.94
-63.71637478782598,1.94
-63.7490472691377,2.22
-63.72169390518102,1.49
-63.68466258561564,1.39
-63.69775035730491,1.94
-63.72065802902914,2.08
-63.68363701656095,1.39
-63.65693449279364,1.49
-63.6802482874717,2.08
-63.703330106978505,2.08
-63.71623213449679,1.94
-63.73895591022775,2.08
-63.71170295655364,1.49
-63.68472117317518,1.49
-63.69780836191091,1.94
-63.67096483148596,1.49
-63.63443827254494,1.39
-63.65797590742649,2.08
-63.67132921489956,1.94
-63.634799030298026,1.39
-63.68818345059249,2.54
-63.70123618923514,1.94
-63.674358551499836,1.49
-63.64774834961968,1.49
-63.67115354757058,2.08
-63.69432586087624,2.08
-63.71726760676799,2.08
-63.730030954421196,1.94
-63.75261743016906,2.08
-63.73517866766307,1.59
-63.717913423023845,1.59
-63.680919719728486,1.39
-63.69404473340119,1.94
-63.71698927654646,2.08
-63.739705518619374,2.08
-63.752245606244934,1.94
-63.78456116842956,2.22
-63.766804561734936,1.59
-63.78902513549336,2.08
-63.81102461176533,2.08
-63.793004690501604,1.59
-63.76521394470771,1.49
-63.737699720308285,1.49
-63.750259765877765,1.94
-63.77264496242305,2.08
-63.78485729846536,1.94
-63.80689824523674,2.08
-63.769019131837325,1.39
-63.74146704535031,1.49
-63.75398960556471,1.94
-63.76638756473967,1.94
-63.7786621626711,1.94
-63.7410640018227,1.39
-63.7635406973698,2.08
-63.785793746986634,2.08
-63.79787525097895,1.94
-63.80983654249636,1.94
-63.78187831767115,1.49
-63.754198280677706,1.49
-63.78649441350764,2.22
-63.818469195778924,2.22
-63.79042507497448,1.49
-63.76265999667753,1.49
-63.72522105938103,1.39
-63.74785539418578,2.08
-63.77026451452994,2.08
-63.74270003632947,1.49
-63.71540982813263,1.49
-63.6883911609186,1.49
-63.71139195781676,2.08
-63.7341638939107,2.08
-63.74675912139481,1.94
-63.70947839979497,1.39
-63.66261850103589,1.3
-63.67592561412222,1.94
-63.699050444769185,2.08
-63.672194555464536,1.49
-63.63565576061621,1.39
-63.659181281339265,2.08
-63.69242284518967,2.22
-63.705433401326154,1.94
-63.71831450080277,1.94
-63.671366681734156,1.3
-63.64478624933215,1.49
-63.65827079555196,1.94
-63.62187054385522,1.39
-63.64553322920819,2.08
-63.61920984288798,1.49
-63.63294887754894,1.94
-63.65650133209687,2.08
-63.620118686782696,1.39
-63.633848678333294,1.94
-63.64744205475173,1.94
-63.68080042537407,2.22
-63.693926626040515,1.94
-63.71687234436878,2.08
-63.72963962493227,1.94
-63.752229994457466,2.08
-63.75469533698367,1.82
-63.77703639904201,2.08
-63.73945441474494,1.39
-63.76194712588466,2.08
-63.734465406740874,1.49
-63.77690800913229,2.37
-63.799028052326186,2.08
-63.83087812332453,2.22
-63.792760407140676,1.39
-63.75502196699754,1.39
-63.76740965404719,1.94
-63.77967408206225,1.94
-63.75201597748864,1.49
-63.784333824508096,2.22
-63.796429854911565,1.94
-63.75865490330443,1.39
-63.73120594218685,1.49
-63.743830601660356,1.94
-63.76627976919325,2.08
-63.72880481470774,1.39
-63.70165286570293,1.49
-63.714571581981566,1.94
-63.7273617554184,1.94
-63.72012441503234,1.7
-63.69305883708934,1.49
-63.716013190026146,2.08
-63.728789019282736,1.94
-63.74143772744125,1.94
-63.70420995437642,1.39
-63.73700347730155,2.22
-63.769470700574416,2.22
-63.79166474591812,2.08
-63.7539372077411,1.39
-63.766335688280954,1.94
-63.778610802389636,1.94
-63.800713902577776,2.08
-63.77284644916008,1.49
-63.78505678038417,1.94
-63.81704586728473,2.22
-63.7790657837775,1.39
-63.791214231844734,1.94
-63.75349117633906,1.39
-63.71614346995102,1.39
-63.72891800290607,1.94
-63.74156542766141,1.94
-63.75408700895952,1.94
-63.77643412395774,2.08
-63.75875838237148,1.59
-63.74125851662346,1.59
-63.75378315172476,1.94
-63.716432540145135,1.39
-63.67945357181953,1.39
-63.6925931738472,1.94
-63.655851410196156,1.39
-63.62942535668535,1.49
-63.64306274570709,1.94
-63.656564441003404,1.94
-63.67988191774303,2.08
-63.71291750767366,2.22
-63.69587376435896,1.59
-63.71880010841757,2.08
-63.691747707490926,1.49
-63.72466523133034,2.22
-63.74730509669367,2.08
-63.75976956756745,1.94
-63.73230951540112,1.49
-63.70512269418632,1.49
-63.71800688523782,1.94
-63.74071300197706,2.08
-63.75324306501728,1.94
-63.725847952367126,1.49
-63.68877529951299,1.39
-63.721722399183335,2.22
-63.73444142109516,1.94
-63.70723338715222,1.49
-63.720096576544876,1.94
-63.68308115059909,1.39
-63.71608490776289,2.22
-63.748760273417474,2.22
-63.75126014010174,1.82
-63.76368525779924,1.94
-63.77598674402251,1.94
-63.76826557892175,1.7
-63.740720990380446,1.49
-63.75325097393505,1.94
-63.735805907589395,1.59
-63.748384796832156,1.94
-63.71108789955851,1.39
-63.72391273607091,1.94
-63.696809463860035,1.49
-63.66002574759633,1.39
-63.67335865890348,1.94
-63.68655890607652,1.94
-63.69962780914017,1.94
-63.69266642498629,1.7
-63.725574807471794,2.22
-63.68850487244351,1.39
-63.66175391290169,1.49
-63.68501975374725,2.08
-63.70805409656818,2.08
-63.6910587448019,1.59
-63.723983123906194,2.22
-63.68692902632834,1.39
-63.650243621653125,1.39
-63.66367386633617,1.94
-63.68692060340506,2.08
-63.69998590753508,1.94
-63.663170585259756,1.39
-63.676472205039055,1.94
-63.709541722037294,2.22
-63.672631318213206,1.39
-63.68583880251703,1.94
-63.65911437070424,1.49
-63.62270572532929,1.39
-63.606559600525316,1.59
-63.62042450667905,1.94
-63.64410158028267,2.08
-63.61779243904823,1.49
-63.63154557705457,1.94
-63.645161869618605,1.94
-63.61884217837273,1.49
-63.5927843713447,1.49
-63.606786342750674,1.94
-63.620648992790926,1.94
-63.59457320773358,1.49
-63.60855737999388,1.94
-63.62240240799218,1.94
-63.58635905123519,1.39
-63.55067433038332,1.39
-63.575045426959804,2.08
-63.599174028078984,2.08
-63.62306254660097,2.08
-63.59696274638152,1.49
-63.620873267432806,2.08
-63.63459575081161,1.94
-63.628281443767065,1.7
-63.602129714868454,1.49
-63.58618832394055,1.59
-63.60025592684269,1.94
-63.604233430338304,1.82
-63.61812148217617,1.94
-63.6020209711646,1.59
-63.6159310372478,1.94
-63.62970269643472,1.94
-63.63338720089207,1.82
-63.59723454407263,1.39
-63.62114236070291,2.08
-63.62491204157082,1.82
-63.598793838645236,1.49
-63.58288564010274,1.59
-63.62683648011956,2.37
-63.63054950378751,1.82
-63.65412583240429,2.08
-63.65756732360587,1.82
-63.63112419654215,1.49
-63.654694806894184,2.08
-63.66808076172769,1.94
-63.69128364963658,2.08
-63.714255665910436,2.08
-63.707148732753225,1.7
-63.71006263946851,1.82
-63.69304730244931,1.59
-63.72595189515644,2.22
-63.72867870805543,1.82
-63.74132851382445,1.94
-63.714051952447974,1.49
-63.74674754626206,2.22
-63.759217564832326,1.94
-63.76161338015986,1.82
-63.74408510682697,1.59
-63.69688086700711,1.3
-63.67999669027161,1.59
-63.713031138201224,2.22
-63.725836639246225,1.94
-63.688764098959055,1.39
-63.711761185077094,2.08
-63.70467907231598,1.7
-63.677767177463664,1.49
-63.67102330932753,1.7
-63.694196918519985,2.08
-63.697239697405855,1.82
-63.7201524502599,2.08
-63.74283721835898,2.08
-63.74539602018145,1.82
-63.767829611604384,2.08
-63.79003998598848,2.08
-63.831929614369606,2.37
-63.79380143571842,1.39
-63.81575338720612,2.08
-63.827536789033324,1.94
-63.83920294453943,1.94
-63.810952520343115,1.49
-63.79293331639805,1.59
-63.8148939057815,2.08
-63.796835484558656,1.59
-63.77895674688426,1.59
-63.81100652988066,2.22
-63.8228371635316,1.94
-63.79474958090202,1.49
-63.816692098226625,2.08
-63.78866565976496,1.49
-63.8305689628638,2.37
-63.84220494786127,1.94
-63.80397452835743,1.39
-63.81587513130252,1.94
-63.83760744675996,2.08
-63.809372897965986,1.49
-63.8311699114579,2.08
-63.8228996669433,1.7
-63.8147117123954,1.7
-63.7867049790203,1.49
-63.81867766613841,2.22
-63.84038209602392,2.08
-63.80216981412372,1.39
-63.83398862419946,2.22
-63.86549083313763,2.22
-63.87677934116067,1.94
-63.84815502712095,1.49
-63.80986540358473,1.39
-63.83165751658417,2.08
-63.85323279533527,2.08
-63.88454352236513,2.22
-63.905592578748,2.08
-63.94633244438719,2.37
-63.966766693272376,2.08
-63.95714724382923,1.7
-63.97747388410813,2.08
-63.95779777177856,1.59
-63.95821768922461,1.82
-63.918832928442704,1.39
-63.91964055095052,1.82
-63.89058976251577,1.49
-63.921528783052594,2.22
-63.95215995646772,2.22
-63.992436470877706,2.37
-63.992511728937906,1.82
-64.03238673816787,2.37
-64.06191486107244,2.22
-64.04139855046702,1.59
-64.05093675471431,1.94
-64.06038005263707,1.94
-64.03987901356743,1.59
-64.02953208739837,1.7
-63.98943773944039,1.39
-63.959692460255575,1.49
-63.97004365031366,1.94
-63.98029184473678,1.94
-64.0003881933436,2.08
-63.98048408077287,1.59
-63.99062839160787,1.94
-64.00067176528204,1.94
-64.02056533113195,2.08
-64.03031082851575,1.94
-64.04990948198163,2.08
-64.02951262639883,1.59
-63.999368597079446,1.49
-64.00932500461666,1.94
-64.01918234465433,1.94
-64.02894160292645,1.94
-63.998803255362,1.49
-64.01871541311918,2.08
-64.03842944241767,2.08
-64.0081966896643,1.49
-64.03796550657522,2.22
-63.99778724504226,1.39
-63.99780926223068,1.82
-63.958030560348455,1.39
-63.97834841151757,2.08
-63.958663597530965,1.59
-63.998875399899426,2.37
-64.00883671481022,1.94
-64.01869891339248,1.94
-64.03841310686532,2.08
-64.04798101664962,1.94
-64.0176532245387,1.49
-63.98762719775025,1.49
-63.997700433678446,1.94
-63.967872939653134,1.49
-63.938342232921784,1.49
-63.95885598540982,2.08
-63.9791656234964,2.08
-63.98932305314611,1.94
-63.95957891510426,1.49
-63.979881359950014,2.08
-63.99998179293176,2.08
-63.98008172409593,1.59
-63.95042953843329,1.49
-63.95092277072215,1.82
-63.931510845289644,1.59
-63.902341945942446,1.49
-63.923213905785936,2.08
-63.92397793702157,1.82
-63.94463461604934,2.08
-63.945185508540284,1.82
-63.97558129457973,2.22
-63.99572451374942,2.08
-64.00571718037126,1.94
-64.02556054371037,2.08
-63.98550571310853,1.39
-63.945849433078,1.39
-63.98618873798453,2.37
-63.97637603676876,1.7
-63.946760723158235,1.49
-63.957240585616894,1.94
-63.96761617213412,1.94
