filtered_rssi,est_dist
-69.85557936666555,2.08
-69.87691662001814,3.09
-69.87814131503428,2.71
-69.83955332418506,2.08
-69.80134928866825,2.08
-69.82322613807563,3.09
-69.80508481009993,2.37
-69.79707411560446,2.54
-69.82894362851742,3.31
-69.82069553579636,2.54
-69.81252951262888,2.54
-69.79449461741345,2.37
-69.81643967165664,3.09
-69.81826611986855,2.71
-69.7902240196948,2.22
-69.82216169191832,3.31
-69.85378158031105,3.31
-69.84528634686492,2.54
-69.87667614205036,3.31
-69.89780347985078,3.09
-69.88887022300153,2.54
-69.84022535317771,1.94
-69.86171538088374,3.09
-69.84319108013098,2.37
-69.84475134848466,2.71
-69.80649559197633,2.08
-69.79847086002485,2.54
-69.78057585016015,2.37
-69.80265939787733,3.09
-69.82452321153431,3.09
-69.81631910251478,2.54
-69.77834625040785,2.08
-69.74075123292596,2.08
-69.7731811655619,3.31
-69.73563754131986,2.08
-69.74821810582804,2.9
-69.71092286715071,2.08
-69.68394884575932,2.22
-69.67714346925094,2.54
-69.67040580708948,2.54
-69.63388481051108,2.08
-69.65742795240904,3.09
-69.6608365871038,2.71
-69.66421130545729,2.71
-69.63770206994366,2.22
-69.64130697963468,2.71
-69.63492589502444,2.54
-69.59875792800605,2.08
-69.60275033677733,2.71
-69.6067030205823,2.71
-69.60066624969011,2.54
-69.56483917042522,2.08
-69.58906932507269,3.09
-69.583208011655,2.54
-69.55750476904005,2.22
-69.5818079018981,3.09
-69.59591909054713,2.9
-69.61983999610442,3.09
-69.6335727606621,2.9
-69.62726863249742,2.54
-69.61107710619676,2.37
-69.5850965626075,2.22
-69.59917502867138,2.9
-69.58326303724047,2.37
-69.55755924711407,2.22
-69.58186183790848,3.09
-69.57607223988902,2.54
-69.5504399990951,2.22
-69.53501292730031,2.37
-69.51973935679825,2.37
-69.55436838522797,3.31
-69.578702725497,3.09
-69.58289468604013,2.71
-69.547244436055,2.08
-69.50199878551425,1.94
-69.51690408484735,2.9
-69.53166107458895,2.9
-69.51642085544036,2.37
-69.48143202837886,2.08
-69.45674146951943,2.22
-69.4621469598046,2.71
-69.45754853978653,2.54
-69.44304574962322,2.37
-69.45853763903254,2.9
-69.49377563220419,3.31
-69.47891237794298,2.37
-69.47414713991877,2.54
-69.489329566607,2.9
-69.48446067625345,2.54
-69.44978985696986,2.08
-69.47516476666728,3.09
-69.50028719284137,3.09
-69.49530927273709,2.54
-69.47048063356165,2.22
-69.44589904244957,2.22
-69.47131266623782,3.09
-69.47657317129426,2.71
-69.48178133366783,2.71
-69.46703742417633,2.37
-69.49224071842411,3.09
-69.49729298674531,2.71
-69.47244460936751,2.22
-69.47769385144832,2.71
-69.51274123791192,3.31
-69.51758952350167,2.71
-69.53233969304299,2.9
-69.53699297155438,2.71
-69.54159994936293,2.71
-69.56606133716485,3.09
-69.58032920610128,2.9
-69.58450498295909,2.71
-69.57868908531599,2.54
-69.55303080658297,2.22
-69.54752808092904,2.54
-69.51222973308556,2.08
-69.48723273321461,2.22
-69.46248445661698,2.22
-69.42803230346578,2.08
-69.44367357854104,2.9
-69.45915922097414,2.9
-69.4545905293309,2.54
-69.44011717174138,2.37
-69.47553845086513,3.31
-69.47080678383709,2.54
-69.46612219748744,2.54
-69.49133459835518,3.09
-69.46654550768667,2.22
-69.4818035715658,2.9
-69.47700956580366,2.54
-69.46231313599887,2.37
-69.4577130625069,2.54
-69.48300913531884,3.09
-69.47820313404665,2.54
-69.47344495308786,2.54
-69.45878399162517,2.37
-69.49401953355773,3.31
-69.499054102446,2.71
-69.5040385767445,2.71
-69.47912307990303,2.22
-69.48430587036721,2.71
-69.46953684141998,2.37
-69.44496464115768,2.22
-69.45048731235715,2.71
-69.41615453229099,2.08
-69.39211349267727,2.22
-69.41806228940891,3.09
-69.41390251737182,2.54
-69.39983401058727,2.37
-69.37595536220455,2.22
-69.39211480935492,2.9
-69.40811346798624,2.9
-69.42395293796434,2.9
-69.41973455323782,2.54
-69.41555814196661,2.54
-69.40147316151038,2.37
-69.42732882836718,3.09
-69.42307685310915,2.54
-69.40891706053722,2.37
-69.39489815967134,2.37
-69.4208192486183,3.09
-69.44648241949012,3.09
-69.44203986360624,2.54
-69.4276913867095,2.37
-69.41348567895143,2.37
-69.39942131976126,2.37
-69.38549690270307,2.37
-69.4015614103328,2.9
-69.39756582410513,2.54
-69.37370974446142,2.22
-69.35009103579216,2.22
-69.36650783622336,2.9
-69.36286103743974,2.54
-69.35925052475987,2.54
-69.33577568713405,2.22
-69.37223517707224,3.31
-69.34863114053283,2.22
-69.36506246710435,2.9
-69.38133029992258,2.9
-69.37753601577236,2.54
-69.35387923522528,2.22
-69.38020846759781,3.09
-69.35652509582101,2.22
-69.3330773765538,2.22
-69.34966346502112,2.9
-69.36608451983494,2.9
-69.3624419331023,2.54
-69.33893534056453,2.22
-69.36541326655691,3.09
-69.3617773588783,2.54
-69.34822750393636,2.37
-69.32486234674559,2.22
-69.34153017578637,2.9
-69.33813190784629,2.54
-69.32481732809778,2.37
-69.30168510508285,2.22
-69.31858355057531,2.9
-69.29551335442595,2.22
-69.29257295961047,2.54
-69.26976157209252,2.22
-69.3168280357263,3.53
-69.32362568216679,2.71
-69.3303556911755,2.71
-69.36686911075097,3.31
-69.41296934223674,3.53
-69.41881037065986,2.71
-69.38479278012316,2.08
-69.37101391886293,2.37
-69.38722253399223,2.9
-69.38336962137649,2.54
-69.40940542072055,3.09
-69.40533178560902,2.54
-69.3714483086784,2.08
-69.33790197657864,2.08
-69.31463955967575,2.22
-69.34135923172494,3.09
-69.34791278969885,2.71
-69.36435126395097,2.9
-69.38062617332946,2.9
-69.35693864532843,2.22
-69.39318756118723,3.31
-69.3992254208045,2.71
-69.41515332796307,2.9
-69.39112225045756,2.22
-69.37728041017631,2.37
-69.39342667293374,2.9
-69.41936240335768,3.09
-69.4151896950243,2.54
-69.43095875565885,2.9
-69.41672053717132,2.37
-69.44242449073438,3.09
-69.4579225617473,2.9
-69.44341605001873,2.37
-69.41910375489594,2.22
-69.43483387014552,2.9
-69.45040746878212,2.9
-69.46582610816559,2.9
-69.47114120516066,2.71
-69.45650316627781,2.37
-69.46191102771003,2.71
-69.43741470524736,2.22
-69.42311224925443,2.37
-69.4487526044833,3.09
-69.47413783497262,3.09
-69.47937022924701,2.71
-69.44475006054745,2.08
-69.4502748668508,2.71
-69.41594420064398,2.08
-69.45160600385175,3.31
-69.47696284266068,3.09
-69.48216712775545,2.71
-69.47736950456377,2.54
-69.48256974332176,2.71
-69.44791773905722,2.08
-69.46336115156267,2.9
-69.46870077518405,2.71
-69.48393739388217,2.9
-69.49902240631968,2.9
-69.47415682100095,2.22
-69.4893391513612,2.9
-69.47452004063892,2.37
-69.43994813192228,2.08
-69.41567034301804,2.22
-69.42148449614575,2.71
-69.43719092272231,2.9
-69.41294056839426,2.22
-69.38893150812305,2.22
-69.38506159100109,2.54
-69.40113043003667,2.9
-69.40708925711604,2.71
-69.42293891812034,2.9
-69.43863087301645,2.9
-69.40441606600376,2.08
-69.42029232559376,2.9
-69.43601061441633,2.9
-69.42172212930268,2.37
-69.40757581640196,2.37
-69.42342063608054,2.9
-69.41920754782429,2.54
-69.43493663032126,2.9
-69.45050920648126,2.9
-69.44602658356347,2.54
-69.44158856330404,2.54
-69.43719470190094,2.54
-69.41294430996959,2.22
-69.37898508747001,2.08
-69.3553138884784,2.22
-69.3617285958733,2.71
-69.33822910113014,2.22
-69.3746641792924,3.31
-69.36098609887648,2.37
-69.38724461706734,3.09
-69.40329173472068,2.9
-69.41917918154749,2.9
-69.44485867129168,3.09
-69.45038239690456,2.71
-69.46580128575634,2.9
-69.46116650473827,2.54
-69.53617884036443,4.31
-69.5507440438793,2.9
-69.53531394680091,2.37
-69.5797381311125,3.53
-69.56401953924191,2.37
-69.54845734932523,2.37
-69.55295025514192,2.71
-69.56734858098335,2.9
-69.56170339168443,2.54
-69.57601462272312,2.9
-69.56033308022643,2.37
-69.60450832103307,3.53
-69.63829388767259,3.31
-69.64189290870323,2.71
-69.63550599402552,2.54
-69.619232504948,2.37
-69.64292143911784,3.09
-69.67632479043081,3.31
-69.6894955242244,2.9
-69.7025352075704,2.9
-69.6855947694395,2.37
-69.68872314078399,2.71
-69.73162088443944,3.53
-69.78404191518254,3.78
-69.78619072512107,2.71
-69.78831815413211,2.71
-69.81032466495701,3.09
-69.80226183325074,2.54
-69.81417947772623,2.9
-69.84587879014792,3.31
-69.89716294044707,3.78
-69.87828593204574,2.37
-69.9093473772337,3.31
-69.94009975715939,3.31
-69.94069577206314,2.71
-69.93133573154488,2.54
-69.96186932459665,3.31
-69.96224872958322,2.71
-69.96262435944274,2.71
-69.96299625173822,2.71
-70.01311506865495,3.78
-70.01298457208246,2.71
-69.99295512396874,2.37
-70.03282572136273,3.53
-70.0424492263312,2.9
-70.00222635122621,2.08
-69.97235382375557,2.22
-70.02237953166104,3.78
-70.03210697752282,2.9
-70.01188725908467,2.37
-70.00181885437166,2.54
-70.04160125654019,3.53
-70.02128706883906,2.37
-70.04097550984169,3.09
-70.07041817339451,3.31
-70.08961775376547,3.09
-70.14842679590866,4.04
-70.19670055573224,3.78
-70.22459373561294,3.31
-70.2522093748672,3.31
-70.23974973506209,2.54
-70.28711482022578,3.78
-70.31410836687306,3.31
-70.34083332435702,3.31
-70.33744199017578,2.71
-70.39378515018886,4.04
-70.43961756371775,3.78
-70.47504381400378,3.53
-70.44046669367668,2.22
-70.46593437001427,3.31
-70.48119851478963,3.09
-70.47641052941803,2.71
-70.52142081009548,3.78
-70.56598323285392,3.78
-70.56035162893957,2.71
-70.57467631018655,3.09
-70.55900808406689,2.54
-70.53354563375642,2.37
-70.57798741300385,3.78
-70.57223636599649,2.71
-70.56654254262573,2.71
-70.61065599850532,3.78
-70.60457989498867,2.71
-70.58861412446231,2.54
-70.57280721534839,2.54
-70.56710771195522,2.71
-70.5415646693348,2.37
-70.54612615817898,2.9
-70.5605923846382,3.09
-70.57491467033587,3.09
-70.63884507249668,4.31
-70.66233885916786,3.31
-70.67564875472574,3.09
-70.6888262151591,3.09
-70.69192243321474,2.9
-70.67508759351527,2.54
-70.65842026257515,2.54
-70.64191877366129,2.54
-70.63553160162401,2.71
-70.65905835774456,3.31
-70.66245076970243,2.9
-70.66580942673728,2.9
-70.6691346647148,2.9
-70.61272606616349,1.94
-70.61657949021411,2.9
-70.63034469721296,3.09
-70.58427218868623,2.08
-70.56850848237602,2.54
-70.55290162691404,2.54
-70.49764956161788,1.94
-70.56234876126851,4.31
-70.57665357079917,3.09
-70.53111529569159,2.08
-70.57558125710656,3.78
-70.57980427665036,2.9
-70.6237857766187,3.78
-70.69718003016236,4.61
-70.69024300171529,2.71
-70.6933251225676,2.9
-70.66652620093451,2.37
-70.73949518191371,4.61
-70.72218698741813,2.54
-70.7050510116213,2.54
-70.69803566592483,2.71
-70.69109012379496,2.71
-70.7439144406728,4.04
-70.72656227400016,2.54
-70.71933288855413,2.71
-70.71217543639698,2.71
-70.70508920178345,2.71
-70.6881233510909,2.54
-70.67132631273344,2.54
-70.66464653200647,2.71
-70.73763421592646,4.61
-70.80989566326804,4.61
-70.88143810017594,4.61
-70.85276743090168,2.37
-70.90398303836426,4.04
-70.90493841913458,2.9
-70.93573466874447,3.53
-70.93637411682359,2.9
-70.91710695231593,2.54
-70.89803149850351,2.54
-70.91894634783782,3.31
-70.88990246681082,2.37
-70.84124732603206,2.08
-70.842826934982,2.9
-70.84439082662544,2.9
-70.85588928235076,3.09
-70.82747282700744,2.37
-70.86898999394136,3.78
-70.87029355987778,2.9
-70.84173378017255,2.37
-70.87315892384063,3.53
-70.88437113340268,3.09
-70.89547178007805,3.09
-70.92636222392989,3.53
-70.91714480400722,2.71
-70.88811884856653,2.37
-70.84943158001148,2.22
-70.82107937961365,2.37
-70.77310903715534,2.08
-70.79526688059528,3.31
-70.79730400072484,2.9
-70.80927097625369,3.09
-70.82111887888016,3.09
-70.8228987683953,2.9
-70.78486044779041,2.22
-70.78700111322716,2.9
-70.78912047877525,2.9
-70.77131850637277,2.54
-70.74374354082171,2.37
-70.7562434496216,3.09
-70.75866885776725,2.9
-70.74116988280024,2.54
-70.70394477482306,2.22
-70.72679081131868,3.31
-70.75935965189466,3.53
-70.72195355344128,2.22
-70.74462040033856,3.31
-70.71731108427979,2.37
-70.69027349932944,2.37
-70.71325556672511,3.31
-70.72605883467824,3.09
-70.74868483351406,3.31
-70.76113557583402,3.09
-70.7436120567139,2.54
-70.73621302379867,2.71
-70.73883773718504,2.9
-70.71158595934747,2.37
-70.74430609010115,3.53
-70.74685027646618,2.9
-70.74936914785886,2.9
-70.75186295616632,2.9
-70.74438182577018,2.71
-70.71707488355818,2.37
-70.69998977383376,2.54
-70.73282528808282,3.53
-70.73548370986303,2.9
-70.69831518001735,2.22
-70.72121723168497,3.31
-70.74389140507577,3.31
-70.75638984260786,3.09
-70.72896341912734,2.37
-70.68190964199029,2.08
-70.69502480581275,3.09
-70.67815909711814,2.54
-70.65151107933401,2.37
-70.6649287126547,3.09
-70.68816296384587,3.31
-70.65146528133812,2.22
-70.59523249536007,1.94
-70.60921010762607,3.09
-70.58324814090597,2.37
-70.54759437400074,2.22
-70.52224549153212,2.37
-70.54689945860875,3.31
-70.56135799063202,3.09
-70.56572253345514,2.9
-70.53024314853474,2.22
-70.54486741292527,3.09
-70.56929628905633,3.31
-70.59348209481628,3.31
-70.56767662378962,2.37
-70.53217779542612,2.22
-70.54678280983826,3.09
-70.58114275252983,3.53
-70.58531043449898,2.9
-70.5496361475147,2.22
-70.55411732414207,2.9
-70.51875341250496,2.22
-70.5334920012052,3.09
-70.5082834391087,2.37
-70.54302645535141,3.53
-70.51772302424435,2.37
-70.52252174043736,2.9
-70.49742233380675,2.37
-70.51237316940642,3.09
-70.47742461732692,2.22
-70.51247468270368,3.53
-70.47752512055419,2.22
-70.45287343591598,2.37
-70.48816778861666,3.53
-70.47336033310012,2.54
-70.45870021361688,2.54
-70.43423583915579,2.37
-70.42991513827705,2.71
-70.42563742891214,2.71
-70.39155190829246,2.22
-70.36775566786282,2.37
-70.41384707799452,3.78
-70.47938012283244,4.31
-70.48456035568734,2.9
-70.4896890445778,2.9
-70.47486645237429,2.54
-70.53979234680976,4.31
-70.60407222047992,4.31
-70.56821125137994,2.22
-70.54265722840431,2.37
-70.52730759615073,2.54
-70.52206081965599,2.71
-70.51686624924322,2.71
-70.57142411545068,4.04
-70.57568849907359,2.9
-70.56001020154798,2.54
-70.53453778004331,2.37
-70.50931881231664,2.37
-70.5440515264665,3.53
-70.53863814577214,2.71
-70.54322875389158,2.9
-70.53782355988719,2.71
-70.55237239823722,3.09
-70.55682634882787,2.9
-70.53138560705574,2.37
-70.51614812884353,2.54
-70.57071314043873,4.04
-70.535184098355,2.22
-70.51990882467956,2.54
-70.48488529188815,2.22
-70.49996087262201,3.09
-70.49498619944471,2.71
-70.54976177488265,4.04
-70.52439132650434,2.37
-70.51917356725711,2.71
-70.59360872536037,4.61
-70.58770224434241,2.71
-70.542054033552,2.08
-70.51676027816339,2.37
-70.58126932379557,4.31
-70.61528612136246,3.53
-70.61911407254384,2.9
-70.62290393513247,2.9
-70.67640671311071,4.04
-70.68957663176339,3.09
-70.64291475808393,2.08
-70.6066673008795,2.22
-70.60063088540281,2.71
-70.58470440801544,2.54
-70.529135901072,1.94
-70.56367143271163,3.53
-70.60781345649376,3.78
-70.60176563662544,2.71
-70.61567824331922,3.09
-70.58965191784046,2.37
-70.55393443255426,2.22
-70.49867209071287,1.94
-70.463859866079,2.22
-70.42939402743174,2.22
-70.47487212818098,3.78
-70.52984784114224,4.04
-70.59422666388684,4.31
-70.5385634093072,1.94
-70.49340413606771,2.08
-70.54819545323402,4.04
-70.59249146494643,3.78
-70.65624697580378,4.31
-70.64971723636417,2.71
-70.6432524686482,2.71
-70.62690190117988,2.54
-70.59081377390324,2.22
-70.64463585299696,4.04
-70.62827152068144,2.54
-70.60211989051876,2.37
-70.58617859734437,2.54
-70.6201465470258,3.53
-70.61397601136505,2.71
-70.58796662330701,2.37
-70.55226590691208,2.22
-70.50697029210862,2.08
-70.4820256243328,2.37
-70.45732915911942,2.37
-70.40302805182431,1.94
-70.38906774733124,2.54
-70.35534609961448,2.22
-70.33191011150689,2.37
-70.39825843940342,4.31
-70.44404634314546,3.78
-70.45952827652415,3.09
-70.45495591273206,2.71
-70.49022954452812,3.53
-70.44555119928488,2.08
-70.41126753416079,2.22
-70.3773249957901,2.22
-70.40342093991433,3.31
-70.39940685113487,2.71
-70.38548257804132,2.54
-70.37169685320556,2.54
-70.43764929804888,4.31
-70.502945507822,4.31
-70.54769176214748,3.78
-70.6118930356476,4.31
-70.59585449845753,2.54
-70.6794767967095,4.93
-70.67271591764816,2.71
-70.7257230601739,4.04
-70.77820277500567,4.04
-70.73065906012275,2.08
-70.78308966113802,4.04
-70.76534769612488,2.54
-70.80748301587667,3.78
-70.78949833393473,2.54
-70.78164272682541,2.71
-70.8435161589833,4.31
-70.88487369275866,3.78
-70.86611896390797,2.54
-70.85750097195289,2.71
-70.81911835509734,2.22
-70.87066877507029,4.04
-70.92170626192073,4.04
-70.90258504440284,2.54
-70.86375383539095,2.22
-70.91486012675557,4.04
-70.91570727913677,2.9
-70.87674550224901,2.22
-70.8481215249107,2.37
-70.8894332347194,3.78
-70.88058326285548,2.71
-70.85192109931941,2.37
-70.85339450289094,2.9
-70.81505274591586,2.22
-70.7870426192146,2.37
-70.76926132177448,2.54
-70.78150732546419,3.09
-70.75383097988959,2.37
-70.7463302674114,2.71
-70.75880443795839,3.09
-70.84080536394372,4.93
-70.902090120467,4.31
-70.89311421100778,2.71
-70.85437723797202,2.22
-70.86577632765615,3.09
-70.88701211997227,3.31
-70.85828598850429,2.37
-70.85969606063281,2.9
-70.94069310236115,4.93
-70.93133308840676,2.71
-70.9220662077612,2.71
-70.91289153373643,2.71
-70.86400764886815,2.08
-70.83551041476319,2.37
-70.81724685669893,2.54
-70.81906527331877,2.9
-70.77111497146986,2.08
-70.80324278111183,3.53
-70.76540004003739,2.22
-70.71798371396774,2.08
-70.78049056126089,4.31
-70.77272458261564,2.71
-70.8545870014216,4.93
-70.91573462892929,4.31
-70.92652320490376,3.09
-70.89740393320186,2.37
-70.91832502688936,3.31
-70.89923745308269,2.54
-70.94004055301663,3.78
-70.96053740700744,3.31
-71.04053106473425,4.93
-71.03017765057457,2.71
-71.03982750417839,3.09
-71.09913196552873,4.31
-71.06829521508264,2.37
-71.03776529415806,2.37
-71.0075391497629,2.37
-70.98756388428194,2.54
-70.94788712519096,2.22
-70.98820615480625,3.78
-70.99827363003936,3.09
-70.99829080763627,2.9
-70.97840756431549,2.54
-70.97862241174958,2.9
-70.9987353714233,3.31
-71.03854845463259,3.78
-70.99836439269359,2.22
-70.9784804171923,2.54
-71.02844516472726,4.04
-70.93861100678963,1.59
-70.93922183494564,2.9
-70.96967696028281,3.53
-70.94012830332069,2.37
-71.0103749091811,4.61
-71.01027167753789,2.9
-70.99026922306399,2.54
-71.04011667050693,4.04
-71.05961775461927,3.31
-71.06897467550785,3.09
-71.07823849386398,3.09
-71.09736026106872,3.31
-71.08644138930191,2.71
-71.06568103667482,2.54
-71.1048280021467,3.78
-71.07393457542427,2.37
-71.11299941715392,3.78
-71.14172543382605,3.53
-71.15026537304314,3.09
-71.11891983880065,2.37
-71.05803582154438,1.94
-71.03755810786714,2.54
-71.08693502499523,4.04
-71.1358206356258,4.04
-71.09466870332697,2.22
-71.0638763628977,2.37
-71.09309116010003,3.53
-71.11206514141915,3.31
-71.13085032925241,3.31
-71.10964810212172,2.54
-71.06875658980282,2.22
-71.09792282813741,3.53
-71.12679885875482,3.53
-71.0956868192628,2.37
-71.12458509844801,3.53
-71.15319583614307,3.53
-71.18152189342175,3.53
-71.18966585289132,3.09
-71.19772877894619,3.09
-71.2355618528766,3.78
-71.24316810799465,3.09
-71.26064880492271,3.31
-71.22820494173517,2.37
-71.23588439903868,3.09
-71.19373681978601,2.22
-71.15200861421532,2.22
-71.12064573450526,2.37
-71.15924579436319,3.78
-71.18751165380132,3.53
-71.20554613940563,3.31
-71.22340117962388,3.31
-71.16147755996633,1.94
-71.2096214630562,4.04
-71.25728632829237,4.04
-71.26467642216448,3.09
-71.2620428586796,2.9
-71.21963499948372,2.22
-71.25725010378153,3.78
-71.27459068309128,3.31
-71.29175872146934,3.31
-71.24905518572423,2.22
-71.2067765554977,2.22
-71.22461935292202,3.31
-71.18258386228632,2.22
-71.14096663003686,2.22
-71.15946424444572,3.31
-71.12802718028291,2.37
-71.16655379383268,3.78
-71.14499631276651,2.54
-71.1137032063324,2.37
-71.1225219702158,3.09
-71.09145248629935,2.37
-71.0507420226323,2.22
-71.01043663316753,2.22
-71.00038266236372,2.71
-71.05012947982146,4.04
-71.08943118522797,3.78
-71.05869095875846,2.37
-71.07800722638093,3.31
-71.03743054473073,2.22
-71.07685860612874,3.78
-71.10594422838815,3.53
-71.08498982007431,2.54
-71.10404441073935,3.31
-71.06320865585015,2.22
-71.01282909682732,2.08
-71.05250194570714,3.78
-71.022129169787,2.37
-71.06170948177837,3.78
-71.08099571471948,3.31
-71.06028954723519,2.54
-71.06963978370327,3.09
-71.08884710914894,3.31
-71.05811269430943,2.37
-71.07743471573545,3.31
-71.04681385563694,2.37
-71.0662483019201,3.31
-71.02578862303812,2.22
-71.06533252301222,3.78
-71.03483208124408,2.37
-70.98473487268562,2.08
-70.95503638761288,2.37
-70.9853341561742,3.53
-71.01533045815114,3.53
-71.03507816817468,3.31
-71.00487876101894,2.37
-71.06453096673228,4.31
-71.09373925054463,3.53
-71.12265690828204,3.53
-71.14133670671106,3.31
-71.16978076380997,3.53
-71.14819117398916,2.54
-71.18651715328106,3.78
-71.20456153428985,3.31
-71.22242637145207,3.31
-71.18041270125613,2.22
-71.13881707233031,2.22
-71.09763532511172,2.22
-71.14641446641862,4.04
-71.12505737417763,2.54
-71.17356366266858,4.04
-71.18178680752892,3.09
-71.14017750607393,2.22
-71.16863309736407,3.53
-71.18685542696473,3.31
-71.19494631710886,3.09
-71.15320607688861,2.22
-71.11188115727604,2.22
-71.13066817577453,3.31
-71.16916851108903,3.78
-71.19733563825541,3.53
-71.16552174899032,2.37
-71.17382491189699,3.09
-71.19199558229407,3.31
-71.17018495225251,2.54
-71.12869109070773,2.22
-71.08761009827202,2.22
-71.11658874184067,3.53
-71.13532891928429,3.31
-71.16383275461907,3.53
-71.17215272323085,3.09
-71.12068915711966,2.08
-71.14933865991792,3.53
-71.17770309658218,3.53
-71.15603467856,2.54
-71.20423273900022,4.04
-71.1823003477198,2.54
-71.23023706146869,4.04
-71.26774667392449,3.78
-71.23523218605317,2.37
-71.26274197139576,3.53
-71.28002790593627,3.31
-71.30709196826659,3.53
-71.32393661479452,3.31
-71.29086302998783,2.37
-71.27801878148259,2.71
-71.29515270985314,3.31
-71.31211615349469,3.31
-71.26921005875626,2.22
-71.29638176001825,3.53
-71.33323322445546,3.78
-71.35976788721588,3.53
-71.40593877676348,4.04
-71.44170013518952,3.78
-71.40745478863455,2.37
-71.43325093755377,3.53
-71.45879041156674,3.53
-71.42437501462555,2.37
-71.45000280518114,3.53
-71.46542547101802,3.31
-71.42099392940669,2.22
-71.38695461218752,2.37
-71.4129547404249,3.53
-71.42874603913708,3.31
-71.38467946245787,2.22
-71.42065235371865,3.78
-71.46621743521403,4.04
-71.50137901345371,3.78
-71.47648997959942,2.54
-71.44189846974388,2.37
-71.46735189973062,3.53
-71.42290118991279,2.22
-71.45849377020772,3.78
-71.44398157488358,2.71
-71.42961377771692,2.71
-71.3954886919296,2.37
-71.42140390500678,3.53
-71.40726075847759,2.71
-71.38330821302502,2.54
-71.34964387339454,2.37
-71.3163144981514,2.37
-71.28331675435807,2.37
-71.31034809223549,3.53
-71.35701071492056,4.04
-71.40320903867713,4.04
-71.42904743333914,3.53
-71.45462873274447,3.53
-71.47000537002386,3.31
-71.43547838284415,2.37
-71.48089594349649,4.04
-71.44626059374943,2.37
-71.40201974506252,2.22
-71.37811934834855,2.54
-71.3445066385702,2.37
-71.36097900445179,3.31
-71.33748696823696,2.54
-71.30427855571973,2.37
-71.3311013210534,3.53
-71.35765719651917,3.53
-71.41379921270224,4.31
-71.40968185881128,2.9
-71.37575509810854,2.37
-71.3322157879164,2.22
-71.28910969930304,2.22
-71.31608339665415,3.53
-71.3328385773457,3.31
-71.29967641689889,2.37
-71.34644522408752,4.04
-71.37284842580011,3.53
-71.32933803736077,2.22
-71.35591145771969,3.53
-71.37227034422516,3.31
-71.33871583276895,2.37
-71.29554506789681,2.22
-71.31250460752678,3.31
-71.28949489762061,2.54
-71.31646476220031,3.53
-71.28346552326092,2.37
-71.32044550586838,3.78
-71.33715728302799,3.31
-71.3537027759159,3.31
-71.32033301408532,2.37
-71.36689628554988,4.04
-71.39309599664458,3.53
-71.34938414234439,2.22
-71.3359576014561,2.71
-71.36246515632483,3.53
-71.40860920770763,4.04
-71.43439387001276,3.53
-71.47982222170333,4.04
-71.4849980556192,3.09
-71.45032188934375,2.37
-71.47569150525256,3.53
-71.43115781531735,2.22
-71.46666824115742,3.78
-71.50182533382161,3.78
-71.51673235902075,3.31
-71.49169055745891,2.54
-71.4569477999536,2.37
-71.48225148722359,3.53
-71.45755277464622,2.54
-71.44304994234552,2.71
-71.46849191503594,3.53
-71.47378048691942,3.09
-71.44916606185394,2.54
-71.46459705339153,3.31
-71.42017375463914,2.22
-71.37619247326221,2.22
-71.41224981112636,3.78
-71.4379982489724,3.53
-71.45354036164413,3.31
-71.47887795335123,3.53
-71.49401330785446,3.31
-71.50899806368847,3.31
-71.53378384432806,3.53
-71.50857237835599,2.54
-71.49356189462098,2.71
-71.51850126707231,3.53
-71.54319248965034,3.53
-71.50793728148203,2.37
-71.53273361703718,3.53
-71.50753260095794,2.54
-71.55223321313333,4.04
-71.5268381736355,2.54
-71.4917456929558,2.37
-71.5067530118415,3.31
-71.48181050603151,2.54
-71.43721593127368,2.22
-71.41296532810742,2.54
-71.43870664647007,3.53
-71.40449108550204,2.37
-71.37061597364257,2.37
-71.42662904837343,4.31
-71.39253366101616,2.37
-71.37867777702343,2.71
-71.4246605108037,4.04
-71.47018571063506,4.04
-71.49535767903906,3.53
-71.46057843321564,2.37
-71.48584599523086,3.53
-71.5108621418456,3.53
-71.53562937467453,3.53
-71.56015017044092,3.53
-71.58442698122435,3.53
-71.53881135971137,2.22
-71.5633004943289,3.53
-71.57759583399664,3.31
-71.59174893324779,3.31
-71.55601058239615,2.37
-71.58032858259809,3.53
-71.59445449065905,3.31
-71.54873909417377,2.22
-71.56317932159322,3.31
-71.57747586694484,3.31
-71.60158028488236,3.53
-71.55579398585384,2.22
-71.60001439121687,4.04
-71.63384467301981,3.78
-71.61758771429395,2.71
-71.58159226434108,2.37
-71.53600484861543,2.22
-71.50082115837387,2.37
-71.4460873002497,2.08
-71.4615489258501,3.31
-71.4370562063462,2.54
-71.48245806745746,4.04
-71.52740817437547,4.04
-71.54206064711326,3.31
-71.49686657592045,2.22
-71.54167331637821,4.04
-71.58603422416759,4.04
-71.61005348538096,3.53
-71.57413300194756,2.37
-71.52861980681513,2.22
-71.55321034865791,3.53
-71.56760608653634,3.31
-71.53210796002733,2.37
-71.54671366931042,3.31
-71.58107429995887,3.78
-71.61509303803732,3.78
-71.63882316042036,3.53
-71.61256654012334,2.54
-71.58657117648033,2.54
-71.6304853449495,4.04
-71.66401243695395,3.78
-71.66735555520444,3.09
-71.68061553400968,3.31
-71.69374357436831,3.31
-71.65699036408829,2.37
-71.6902537278392,3.78
-71.71323599196369,3.53
-71.66633870469283,2.22
-71.61990805129244,2.22
-71.56398926369796,2.08
-71.5882278750236,3.53
