x,,,,,rssi,realdist,time
,,,,,-80,4,
,,,,,-96,3,
,,,,,-75,3,
,,,,,-91,3,
,,,,,-96,4,
,,,,,-81,4,
,,,,,-74,5,
,,,,,-91,5,
,,,,,-88,6,
,,,,,-86,6,
,,,,,-92,6,
,,,,,-88,6,
,,,,,-81,5,
,,,,,-94,4,
,,,,,-76,3,
,,,,,-78,3,
,,,,,-88,2,
,,,,,-78,3,
,,,,,-97,4,
,,,,,-86,3,
,,,,,-82,3,
,,,,,-80,3,
,,,,,-85,4,
,,,,,-85,5,
,,,,,-81,4,
,,,,,-86,5,
,,,,,-97,4,
,,,,,-77,4,
,,,,,-91,5,
,,,,,-76,6,
,,,,,-93,7,
,,,,,-81,7,
,,,,,-91,7,
,,,,,-86,7,
,,,,,-93,7,
,,,,,-90,6,
,,,,,-80,7,
,,,,,-77,7,
,,,,,-90,6,
,,,,,-80,5,
,,,,,-86,5,
,,,,,-76,4,
,,,,,-76,3,
,,,,,-89,3,
,,,,,-78,3,
,,,,,-88,2,
,,,,,-75,1,
,,,,,-79,2,
,,,,,-88,3,
,,,,,-96,3,
,,,,,-88,4,
,,,,,-79,3,
,,,,,-77,4,
,,,,,-80,3,
,,,,,-73,3,
,,,,,-81,2,
,,,,,-73,1,
,,,,,-94,2,
,,,,,-87,2,
,,,,,-76,2,
,,,,,-79,3,
,,,,,-88,2,
,,,,,-87,1,
,,,,,-95,2,
,,,,,-76,1,
,,,,,-73,1,
,,,,,-86,1,
,,,,,-77,2,
,,,,,-77,3,
,,,,,-84,2,
,,,,,-73,2,
,,,,,-80,2,
,,,,,-76,3,
,,,,,-85,2,
,,,,,-73,1,
,,,,,-92,1,
,,,,,-73,2,
,,,,,-76,1,
,,,,,-84,2,
,,,,,-76,2,
,,,,,-86,1,
,,,,,-78,1,
,,,,,-73,1,
,,,,,-72,1,
,,,,,-95,1,
,,,,,-85,2,
,,,,,-90,2,
,,,,,-82,2,
,,,,,-97,3,
,,,,,-92,4,
,,,,,-94,4,
,,,,,-80,3,
,,,,,-85,4,
,,,,,-95,5,
,,,,,-88,4,
,,,,,-88,5,
,,,,,-76,4,
,,,,,-74,3,
,,,,,-95,3,
,,,,,-96,4,
,,,,,-94,3,
,,,,,-77,4,
,,,,,-97,3,
,,,,,-82,4,
,,,,,-94,4,
,,,,,-81,4,
,,,,,-88,4,
,,,,,-77,4,
,,,,,-94,3,
,,,,,-82,3,
,,,,,-96,4,
,,,,,-78,5,
,,,,,-72,5,
,,,,,-83,4,
,,,,,-80,4,
,,,,,-76,3,
,,,,,-85,2,
,,,,,-91,1,
,,,,,-89,2,
,,,,,-88,1,
,,,,,-94,1,
,,,,,-91,2,
,,,,,-90,3,
,,,,,-82,2,
,,,,,-79,2,
,,,,,-96,1,
,,,,,-78,2,
,,,,,-85,1,
,,,,,-87,1,
,,,,,-84,1,
,,,,,-94,1,
,,,,,-87,1,
,,,,,-91,1,
,,,,,-85,2,
,,,,,-74,1,
,,,,,-97,2,
,,,,,-96,2,
,,,,,-82,3,
,,,,,-93,2,
,,,,,-94,2,
,,,,,-89,3,
,,,,,-89,3,
,,,,,-89,3,
,,,,,-77,3,
,,,,,-72,4,
,,,,,-85,3,
,,,,,-72,3,
,,,,,-81,3,
,,,,,-79,3,
,,,,,-91,4,
,,,,,-82,3,
,,,,,-77,3,
,,,,,-80,4,
,,,,,-78,3,
,,,,,-74,3,
,,,,,-79,4,
,,,,,-94,3,
,,,,,-78,3,
,,,,,-89,2,
,,,,,-86,2,
,,,,,-78,3,
,,,,,-78,4,
,,,,,-74,3,
,,,,,-83,3,
,,,,,-93,2,
,,,,,-97,3,
,,,,,-93,4,
,,,,,-80,3,
,,,,,-85,4,
,,,,,-81,5,
,,,,,-89,4,
,,,,,-88,4,
,,,,,-81,4,
,,,,,-84,5,
,,,,,-83,6,
,,,,,-75,5,
,,,,,-78,4,
,,,,,-92,5,
,,,,,-75,6,
,,,,,-86,6,
,,,,,-96,6,
,,,,,-95,7,
,,,,,-97,6,
,,,,,-81,5,
,,,,,-86,4,
,,,,,-88,5,
,,,,,-77,4,
,,,,,-85,5,
,,,,,-94,5,
,,,,,-90,4,
,,,,,-73,5,
,,,,,-84,4,
,,,,,-73,4,
,,,,,-97,3,
,,,,,-93,2,
,,,,,-94,2,
,,,,,-75,3,
,,,,,-95,3,
,,,,,-89,4,
,,,,,-73,4,
,,,,,-97,3,
,,,,,-95,3,
,,,,,-91,4,
,,,,,-81,3,
,,,,,-93,4,
,,,,,-88,5,
,,,,,-76,5,
,,,,,-90,4,
,,,,,-94,5,
,,,,,-79,5,
,,,,,-72,5,
,,,,,-89,4,
,,,,,-91,3,
,,,,,-72,2,
,,,,,-90,2,
,,,,,-91,3,
,,,,,-96,4,
,,,,,-82,4,
,,,,,-92,3,
,,,,,-97,2,
,,,,,-85,3,
,,,,,-82,4,
,,,,,-75,3,
,,,,,-88,3,
,,,,,-86,3,
,,,,,-80,2,
,,,,,-78,1,
,,,,,-80,2,
,,,,,-72,1,
,,,,,-80,2,
,,,,,-76,3,
,,,,,-93,3,
,,,,,-94,4,
,,,,,-88,4,
,,,,,-84,3,
,,,,,-89,4,
,,,,,-77,4,
,,,,,-77,5,
,,,,,-90,5,
,,,,,-84,4,
,,,,,-94,4,
,,,,,-95,5,
,,,,,-72,6,
,,,,,-91,5,
,,,,,-88,5,
,,,,,-90,5,
,,,,,-72,4,
,,,,,-90,5,
,,,,,-82,6,
,,,,,-88,6,
,,,,,-75,7,
,,,,,-88,7,
,,,,,-89,7,
,,,,,-94,6,
,,,,,-84,7,
,,,,,-76,6,
,,,,,-73,7,
,,,,,-94,7,
,,,,,-92,6,
,,,,,-95,5,
,,,,,-75,4,
,,,,,-90,5,
,,,,,-92,4,
,,,,,-80,5,
,,,,,-86,5,
,,,,,-78,4,
,,,,,-87,3,
,,,,,-72,4,
,,,,,-74,5,
,,,,,-75,4,
,,,,,-75,3,
,,,,,-75,3,
,,,,,-83,2,
,,,,,-85,2,
,,,,,-92,1,
,,,,,-72,2,
,,,,,-95,3,
,,,,,-74,2,
,,,,,-74,3,
,,,,,-95,3,
,,,,,-79,4,
,,,,,-94,5,
,,,,,-96,5,
,,,,,-76,6,
,,,,,-76,5,
,,,,,-94,5,
,,,,,-74,4,
,,,,,-92,3,
,,,,,-85,2,
,,,,,-91,1,
,,,,,-93,2,
,,,,,-89,3,
,,,,,-92,3,
,,,,,-74,2,
,,,,,-87,3,
,,,,,-87,3,
,,,,,-77,2,
,,,,,-94,2,
,,,,,-72,2,
,,,,,-92,3,
,,,,,-80,2,
,,,,,-90,1,
,,,,,-81,1,
,,,,,-89,1,
,,,,,-76,2,
,,,,,-85,1,
,,,,,-84,1,
,,,,,-85,1,
,,,,,-86,1,
,,,,,-77,1,
,,,,,-74,1,
,,,,,-92,1,
,,,,,-83,2,
,,,,,-97,2,
,,,,,-88,1,
,,,,,-85,2,
,,,,,-88,2,
,,,,,-90,3,
,,,,,-72,4,
,,,,,-90,4,
,,,,,-92,5,
,,,,,-76,5,
,,,,,-86,4,
,,,,,-97,5,
,,,,,-96,5,
,,,,,-73,6,
,,,,,-74,6,
,,,,,-89,6,
,,,,,-76,5,
,,,,,-85,6,
,,,,,-86,7,
,,,,,-97,6,
,,,,,-83,5,
,,,,,-87,4,
,,,,,-82,3,
,,,,,-76,3,
,,,,,-83,4,
,,,,,-86,4,
,,,,,-76,5,
,,,,,-82,6,
,,,,,-87,6,
,,,,,-81,6,
,,,,,-77,7,
,,,,,-94,6,
,,,,,-74,7,
,,,,,-92,6,
,,,,,-95,7,
,,,,,-77,7,
,,,,,-84,7,
,,,,,-72,6,
,,,,,-87,7,
,,,,,-88,6,
,,,,,-88,6,
,,,,,-97,7,
,,,,,-96,6,
,,,,,-86,7,
,,,,,-89,7,
,,,,,-89,7,
,,,,,-95,6,
,,,,,-76,6,
,,,,,-92,6,
,,,,,-76,7,
,,,,,-86,7,
,,,,,-76,6,
,,,,,-79,5,
,,,,,-97,4,
,,,,,-87,4,
,,,,,-87,3,
,,,,,-80,2,
,,,,,-93,1,
,,,,,-95,2,
,,,,,-82,1,
,,,,,-96,1,
,,,,,-84,1,
,,,,,-83,1,
,,,,,-86,2,
,,,,,-75,1,
,,,,,-86,2,
,,,,,-87,1,
,,,,,-76,2,
,,,,,-77,2,
,,,,,-77,2,
,,,,,-91,1,
,,,,,-73,1,
,,,,,-90,2,
,,,,,-79,3,
,,,,,-79,4,
,,,,,-80,5,
,,,,,-77,4,
,,,,,-74,4,
,,,,,-97,3,
,,,,,-90,4,
,,,,,-96,4,
,,,,,-72,4,
,,,,,-90,4,
,,,,,-87,5,
,,,,,-97,5,
,,,,,-95,4,
,,,,,-81,4,
,,,,,-95,4,
,,,,,-93,4,
,,,,,-90,3,
,,,,,-82,3,
,,,,,-95,3,
,,,,,-87,2,
,,,,,-93,3,
,,,,,-84,4,
,,,,,-77,4,
,,,,,-95,4,
,,,,,-91,4,
,,,,,-77,3,
,,,,,-80,3,
,,,,,-74,2,
,,,,,-82,3,
,,,,,-97,2,
,,,,,-97,3,
,,,,,-88,4,
,,,,,-83,3,
,,,,,-72,4,
,,,,,-83,3,
,,,,,-86,3,
,,,,,-74,2,
,,,,,-84,2,
,,,,,-73,2,
,,,,,-89,1,
,,,,,-82,2,
,,,,,-85,3,
,,,,,-81,3,
,,,,,-92,3,
,,,,,-90,2,
,,,,,-91,1,
,,,,,-84,1,
,,,,,-85,1,
,,,,,-79,2,
,,,,,-89,2,
,,,,,-80,1,
,,,,,-77,1,
,,,,,-91,1,
,,,,,-76,2,
,,,,,-93,1,
,,,,,-89,2,
,,,,,-74,2,
,,,,,-76,2,
,,,,,-73,3,
,,,,,-89,2,
,,,,,-88,3,
,,,,,-83,3,
,,,,,-92,4,
,,,,,-78,5,
,,,,,-94,6,
,,,,,-78,7,
,,,,,-89,6,
,,,,,-88,5,
,,,,,-74,6,
,,,,,-86,5,
,,,,,-90,5,
,,,,,-85,5,
,,,,,-83,5,
,,,,,-86,5,
,,,,,-80,4,
,,,,,-79,5,
,,,,,-86,6,
,,,,,-80,6,
,,,,,-75,6,
,,,,,-78,5,
,,,,,-96,4,
,,,,,-74,5,
,,,,,-82,6,
,,,,,-75,6,
,,,,,-72,6,
,,,,,-84,6,
,,,,,-84,5,
,,,,,-80,5,
,,,,,-77,4,
,,,,,-92,3,
,,,,,-96,3,
,,,,,-80,3,
,,,,,-81,2,
,,,,,-82,2,
,,,,,-86,3,
,,,,,-79,2,
,,,,,-96,1,
,,,,,-89,1,
,,,,,-94,2,
,,,,,-97,1,
,,,,,-83,2,
,,,,,-79,3,
,,,,,-92,3,
,,,,,-90,3,
,,,,,-72,3,
,,,,,-93,4,
,,,,,-97,5,
,,,,,-96,6,
,,,,,-86,5,
,,,,,-77,6,
,,,,,-81,5,
,,,,,-79,6,
,,,,,-92,6,
,,,,,-86,6,
,,,,,-85,7,
,,,,,-76,6,
,,,,,-96,5,
,,,,,-88,5,
,,,,,-72,4,
,,,,,-72,4,
,,,,,-77,3,
,,,,,-82,4,
,,,,,-74,5,
,,,,,-74,4,
,,,,,-83,4,
,,,,,-77,3,
,,,,,-83,3,
,,,,,-88,4,
,,,,,-84,5,
,,,,,-76,6,
,,,,,-88,7,
,,,,,-91,7,
,,,,,-72,6,
,,,,,-82,7,
,,,,,-88,7,
,,,,,-89,7,
,,,,,-87,7,
,,,,,-86,7,
,,,,,-88,7,
,,,,,-95,6,
,,,,,-90,7,
,,,,,-82,6,
,,,,,-91,6,
,,,,,-84,7,
,,,,,-83,6,
,,,,,-77,6,
,,,,,-92,5,
,,,,,-76,5,
,,,,,-93,5,
,,,,,-97,6,
,,,,,-83,7,
,,,,,-74,6,
,,,,,-86,5,
,,,,,-96,6,
,,,,,-74,7,
,,,,,-84,6,
,,,,,-91,6,
,,,,,-90,7,
,,,,,-82,6,
,,,,,-83,6,
,,,,,-81,5,
,,,,,-88,5,
,,,,,-84,4,
,,,,,-87,4,
,,,,,-89,4,
,,,,,-89,5,
,,,,,-96,5,
,,,,,-81,5,
,,,,,-90,4,
,,,,,-88,4,
,,,,,-80,5,
,,,,,-76,6,
,,,,,-92,6,
,,,,,-76,5,
,,,,,-72,5,
,,,,,-97,6,
,,,,,-74,5,
,,,,,-84,4,
,,,,,-72,4,
,,,,,-74,3,
,,,,,-88,3,
,,,,,-89,4,
,,,,,-87,4,
,,,,,-86,5,
,,,,,-83,5,
,,,,,-74,6,
,,,,,-92,6,
,,,,,-96,5,
,,,,,-92,6,
,,,,,-97,7,
,,,,,-82,7,
,,,,,-74,7,
,,,,,-89,7,
,,,,,-84,7,
,,,,,-86,6,
,,,,,-97,6,
,,,,,-97,5,
,,,,,-87,5,
,,,,,-94,4,
,,,,,-88,5,
,,,,,-83,6,
,,,,,-78,7,
,,,,,-86,6,
,,,,,-81,5,
,,,,,-84,6,
,,,,,-74,7,
,,,,,-76,6,
,,,,,-96,6,
,,,,,-74,5,
,,,,,-86,5,
,,,,,-89,5,
,,,,,-89,6,
,,,,,-82,6,
,,,,,-81,5,
,,,,,-74,6,
,,,,,-74,7,
,,,,,-81,6,
,,,,,-81,5,
,,,,,-82,5,
,,,,,-88,6,
,,,,,-74,7,
,,,,,-91,7,
,,,,,-90,6,
,,,,,-75,7,
,,,,,-97,6,
,,,,,-72,6,
,,,,,-97,6,
,,,,,-97,7,
,,,,,-88,6,
,,,,,-77,6,
,,,,,-93,5,
,,,,,-75,4,
,,,,,-89,5,
,,,,,-80,6,
,,,,,-92,7,
,,,,,-77,6,
,,,,,-90,7,
,,,,,-89,7,
,,,,,-86,6,
,,,,,-76,5,
,,,,,-93,4,
,,,,,-94,3,
,,,,,-75,2,
,,,,,-75,2,
,,,,,-87,3,
,,,,,-89,4,
,,,,,-92,4,
,,,,,-82,4,
,,,,,-79,3,
,,,,,-87,3,
,,,,,-94,4,
,,,,,-76,3,
,,,,,-95,2,
,,,,,-82,2,
,,,,,-87,3,
,,,,,-93,2,
,,,,,-81,2,
,,,,,-83,2,
,,,,,-89,2,
,,,,,-75,3,
,,,,,-94,3,
,,,,,-85,4,
,,,,,-72,4,
,,,,,-80,4,
,,,,,-73,4,
,,,,,-83,3,
,,,,,-75,2,
,,,,,-73,1,
,,,,,-87,1,
,,,,,-91,2,
,,,,,-72,1,
,,,,,-88,1,
,,,,,-87,2,
,,,,,-81,2,
,,,,,-94,1,
,,,,,-92,2,
,,,,,-83,3,
,,,,,-88,2,
,,,,,-79,2,
,,,,,-74,2,
,,,,,-75,2,
,,,,,-91,1,
,,,,,-83,1,
,,,,,-81,1,
,,,,,-97,1,
,,,,,-92,2,
,,,,,-78,1,
,,,,,-82,2,
,,,,,-88,2,
,,,,,-81,1,
,,,,,-77,2,
,,,,,-77,2,
,,,,,-85,1,
,,,,,-85,1,
,,,,,-86,1,
,,,,,-79,2,
,,,,,-78,3,
,,,,,-78,3,
,,,,,-89,2,
,,,,,-80,1,
,,,,,-90,2,
,,,,,-72,3,
,,,,,-91,2,
,,,,,-73,3,
,,,,,-79,4,
,,,,,-91,4,
,,,,,-86,5,
,,,,,-77,6,
,,,,,-97,7,
,,,,,-97,6,
,,,,,-81,7,
,,,,,-93,7,
,,,,,-96,6,
,,,,,-89,5,
,,,,,-89,5,
,,,,,-76,6,
,,,,,-81,5,
,,,,,-85,5,
,,,,,-94,6,
,,,,,-79,6,
,,,,,-95,6,
,,,,,-76,5,
,,,,,-90,4,
,,,,,-96,4,
,,,,,-74,4,
,,,,,-83,5,
,,,,,-90,6,
,,,,,-83,7,
,,,,,-78,6,
,,,,,-78,5,
,,,,,-82,5,
,,,,,-73,4,
,,,,,-89,5,
,,,,,-81,4,
,,,,,-73,3,
,,,,,-91,4,
,,,,,-81,3,
,,,,,-87,2,
,,,,,-72,2,
,,,,,-75,3,
,,,,,-88,4,
,,,,,-80,4,
,,,,,-86,5,
,,,,,-95,5,
,,,,,-92,6,
,,,,,-85,6,
,,,,,-87,7,
,,,,,-79,7,
,,,,,-94,6,
,,,,,-86,5,
,,,,,-78,6,
,,,,,-86,5,
,,,,,-83,6,
,,,,,-88,7,
,,,,,-79,6,
,,,,,-76,7,
,,,,,-96,6,
,,,,,-76,7,
,,,,,-95,6,
,,,,,-81,5,
,,,,,-97,4,
,,,,,-96,3,
,,,,,-73,3,
,,,,,-90,4,
,,,,,-85,3,
,,,,,-75,2,
,,,,,-75,2,
,,,,,-78,3,
,,,,,-87,2,
,,,,,-95,3,
,,,,,-94,2,
,,,,,-95,2,
,,,,,-91,2,
,,,,,-87,1,
,,,,,-85,1,
,,,,,-87,1,
,,,,,-74,2,
,,,,,-95,1,
,,,,,-97,1,
,,,,,-76,1,
,,,,,-82,1,
,,,,,-84,2,
,,,,,-90,2,
,,,,,-77,3,
,,,,,-83,3,
,,,,,-73,3,
,,,,,-95,2,
,,,,,-80,3,
,,,,,-79,4,
,,,,,-95,4,
,,,,,-89,3,
,,,,,-75,2,
,,,,,-87,1,
,,,,,-92,2,
,,,,,-83,3,
,,,,,-88,4,
,,,,,-85,4,
,,,,,-88,3,
,,,,,-91,3,
,,,,,-96,2,
,,,,,-77,3,
,,,,,-88,3,
,,,,,-74,4,
,,,,,-95,5,
,,,,,-78,6,
,,,,,-95,7,
,,,,,-82,7,
,,,,,-76,6,
,,,,,-93,6,
,,,,,-85,7,
,,,,,-93,7,
,,,,,-89,6,
,,,,,-81,5,
,,,,,-86,5,
,,,,,-74,4,
,,,,,-79,3,
,,,,,-96,4,
,,,,,-92,4,
,,,,,-84,5,
,,,,,-89,6,
,,,,,-80,7,
,,,,,-88,7,
,,,,,-87,7,
,,,,,-89,7,
,,,,,-93,6,
,,,,,-75,6,
,,,,,-95,7,
,,,,,-79,6,
,,,,,-89,6,
,,,,,-94,7,
,,,,,-72,6,
,,,,,-91,5,
,,,,,-82,5,
,,,,,-87,4,
,,,,,-85,5,
,,,,,-75,5,
,,,,,-86,4,
,,,,,-78,3,
,,,,,-77,2,
,,,,,-76,2,
,,,,,-95,2,
,,,,,-76,3,
,,,,,-86,3,
,,,,,-82,2,
,,,,,-85,3,
,,,,,-72,2,
,,,,,-86,1,
,,,,,-84,1,
,,,,,-96,1,
,,,,,-78,2,
,,,,,-91,1,
,,,,,-73,2,
,,,,,-83,2,
,,,,,-97,3,
,,,,,-84,2,
,,,,,-96,2,
,,,,,-93,1,
,,,,,-97,2,
,,,,,-85,1,
,,,,,-75,2,
,,,,,-93,3,
,,,,,-81,4,
,,,,,-74,5,
,,,,,-82,4,
,,,,,-85,4,
,,,,,-87,4,
,,,,,-87,3,
,,,,,-76,3,
,,,,,-97,4,
,,,,,-90,3,
,,,,,-91,2,
,,,,,-73,3,
,,,,,-82,4,
,,,,,-88,3,
,,,,,-84,2,
,,,,,-89,3,
,,,,,-93,2,
,,,,,-95,3,
,,,,,-83,3,
,,,,,-83,4,
,,,,,-88,4,
,,,,,-95,4,
,,,,,-97,4,
,,,,,-94,3,
,,,,,-81,4,
,,,,,-75,4,
,,,,,-81,4,
,,,,,-72,5,
,,,,,-97,4,
,,,,,-91,5,
,,,,,-94,5,
,,,,,-80,4,
,,,,,-85,3,
,,,,,-97,3,
,,,,,-84,2,
,,,,,-95,2,
,,,,,-75,3,
,,,,,-93,3,
,,,,,-85,2,
,,,,,-91,1,
,,,,,-96,1,
,,,,,-94,1,
,,,,,-74,1,
,,,,,-97,1,
,,,,,-93,1,
,,,,,-89,1,
,,,,,-93,2,
,,,,,-75,3,
,,,,,-87,4,
,,,,,-86,5,
,,,,,-84,5,
,,,,,-89,5,
,,,,,-91,6,
,,,,,-96,6,
,,,,,-96,7,
,,,,,-89,7,
,,,,,-83,7,
,,,,,-90,7,
,,,,,-82,6,
,,,,,-92,6,
,,,,,-87,5,
,,,,,-87,6,
,,,,,-93,5,
,,,,,-94,5,
,,,,,-90,6,
,,,,,-85,6,
,,,,,-82,7,
,,,,,-96,6,
,,,,,-84,7,
,,,,,-97,7,
,,,,,-90,6,
,,,,,-84,6,
,,,,,-89,7,
,,,,,-85,6,
,,,,,-88,5,
,,,,,-95,6,
,,,,,-86,7,
,,,,,-90,6,
,,,,,-89,6,
,,,,,-95,5,
,,,,,-94,4,
,,,,,-89,5,
,,,,,-89,4,
,,,,,-91,3,
,,,,,-75,4,
,,,,,-78,3,
,,,,,-73,3,
,,,,,-92,4,
,,,,,-97,3,
,,,,,-76,4,
,,,,,-94,4,
,,,,,-80,3,
,,,,,-95,4,
,,,,,-86,5,
,,,,,-85,6,
,,,,,-82,6,
,,,,,-81,5,
,,,,,-84,6,
,,,,,-79,5,
,,,,,-78,5,
,,,,,-80,5,
,,,,,-91,6,
,,,,,-78,6,
,,,,,-79,7,
,,,,,-90,6,
,,,,,-92,5,
,,,,,-76,4,
,,,,,-73,5,
,,,,,-77,4,
,,,,,-93,4,
,,,,,-93,5,
,,,,,-79,5,
,,,,,-87,4,
,,,,,-79,4,
,,,,,-93,4,
,,,,,-81,5,
,,,,,-94,4,
,,,,,-80,3,
,,,,,-80,2,
,,,,,-95,2,
,,,,,-84,3,
,,,,,-89,4,
,,,,,-92,4,
,,,,,-96,3,
,,,,,-83,4,
,,,,,-72,4,
,,,,,-84,3,
,,,,,-82,2,
,,,,,-85,3,
,,,,,-96,4,
,,,,,-85,5,
,,,,,-82,5,
,,,,,-82,5,
,,,,,-87,5,
,,,,,-78,6,
,,,,,-90,5,
,,,,,-96,4,
,,,,,-85,5,
,,,,,-94,5,
,,,,,-72,4,
,,,,,-83,4,
,,,,,-86,3,
,,,,,-79,3,
,,,,,-90,4,
,,,,,-89,4,
,,,,,-93,4,
,,,,,-75,3,
,,,,,-73,3,
,,,,,-74,2,
,,,,,-73,1,
,,,,,-78,2,
,,,,,-94,2,
,,,,,-81,2,
,,,,,-75,1,
,,,,,-88,1,
,,,,,-96,2,
,,,,,-85,1,
,,,,,-94,2,
,,,,,-72,3,
,,,,,-83,4,
,,,,,-91,5,
,,,,,-78,4,
,,,,,-76,3,
,,,,,-80,4,
,,,,,-83,4,
,,,,,-80,4,
,,,,,-72,4,
,,,,,-81,4,
,,,,,-95,4,
,,,,,-89,3,
,,,,,-74,4,
,,,,,-72,3,
,,,,,-94,4,
,,,,,-91,3,
,,,,,-83,4,
,,,,,-95,3,
,,,,,-75,4,
,,,,,-73,5,
,,,,,-87,6,
,,,,,-97,7,
,,,,,-82,7,
,,,,,-84,7,
,,,,,-94,6,
,,,,,-75,7,
,,,,,-78,6,
,,,,,-88,6,
,,,,,-76,5,
,,,,,-83,6,
,,,,,-74,6,
,,,,,-94,5,
,,,,,-94,6,
,,,,,-92,6,
,,,,,-84,6,
,,,,,-93,6,
,,,,,-97,6,
,,,,,-72,5,
,,,,,-93,6,
,,,,,-78,5,
,,,,,-93,5,
,,,,,-96,5,
,,,,,-83,5,
,,,,,-74,6,
,,,,,-75,6,
,,,,,-95,7,
,,,,,-93,6,
,,,,,-95,6,
,,,,,-86,6,
,,,,,-75,7,
,,,,,-86,6,
,,,,,-74,5,
,,,,,-86,5,
,,,,,-96,5,
,,,,,-80,6,
,,,,,-75,7,
,,,,,-78,7,
,,,,,-97,6,
,,,,,-76,5,
,,,,,-73,4,
,,,,,-82,3,
,,,,,-79,3,
,,,,,-75,4,
,,,,,-79,4,
,,,,,-80,5,
,,,,,-92,6,
,,,,,-94,5,
,,,,,-76,5,
,,,,,-83,4,
,,,,,-95,5,
,,,,,-89,4,
,,,,,-96,5,
,,,,,-96,6,
,,,,,-76,6,
,,,,,-86,6,
,,,,,-83,7,
,,,,,-78,6,
,,,,,-85,7,
,,,,,-80,7,
,,,,,-77,7,
,,,,,-86,6,
,,,,,-84,5,
,,,,,-73,5,
,,,,,-78,6,
,,,,,-90,6,
,,,,,-83,7,
,,,,,-94,7,
,,,,,-80,7,
,,,,,-86,7,
,,,,,-82,6,
,,,,,-76,7,
,,,,,-97,7,
,,,,,-91,6,
,,,,,-92,7,
,,,,,-97,7,
,,,,,-88,7,
,,,,,-84,6,
,,,,,-85,7,
,,,,,-72,7,
,,,,,-75,7,
,,,,,-97,6,
,,,,,-74,6,
,,,,,-94,7,
,,,,,-95,7,
,,,,,-76,6,
,,,,,-89,7,
,,,,,-87,7,
,,,,,-92,7,
,,,,,-90,7,
,,,,,-90,7,
,,,,,-92,6,
,,,,,-78,6,
,,,,,-81,7,
,,,,,-80,6,
,,,,,-74,6,
,,,,,-97,7,
,,,,,-79,6,
,,,,,-96,5,
,,,,,-91,6,
,,,,,-73,7,
,,,,,-82,6,
,,,,,-92,7,
,,,,,-84,7,
,,,,,-73,7,
,,,,,-82,6,
,,,,,-97,7,
,,,,,-83,6,
,,,,,-87,6,
,,,,,-92,6,
,,,,,-83,7,
,,,,,-74,6,
,,,,,-82,5,
,,,,,-93,4,
,,,,,-92,3,
,,,,,-81,3,
,,,,,-94,3,
,,,,,-73,2,
,,,,,-76,1,
,,,,,-87,1,
,,,,,-92,2,
,,,,,-82,2,
,,,,,-83,2,
,,,,,-83,1,
,,,,,-75,2,
,,,,,-79,1,
,,,,,-74,1,
,,,,,-84,1,
,,,,,-97,1,
,,,,,-91,1,
,,,,,-90,1,
,,,,,-85,1,
,,,,,-96,1,
,,,,,-79,2,
,,,,,-91,3,
,,,,,-82,3,
,,,,,-77,4,
,,,,,-95,4,
,,,,,-85,4,
,,,,,-73,5,
,,,,,-81,5,
,,,,,-93,4,
,,,,,-72,5,
,,,,,-83,5,
,,,,,-72,6,
,,,,,-80,7,
,,,,,-86,7,
,,,,,-74,7,
,,,,,-93,6,
,,,,,-77,6,
,,,,,-81,5,
,,,,,-89,6,
,,,,,-85,7,
,,,,,-78,6,
,,,,,-90,5,
,,,,,-80,6,
,,,,,-85,6,
,,,,,-84,7,
,,,,,-96,6,
,,,,,-91,6,
,,,,,-88,7,
,,,,,-76,7,
,,,,,-74,7,
,,,,,-78,7,
,,,,,-80,6,
,,,,,-74,6,
,,,,,-97,6,
,,,,,-91,6,
,,,,,-79,7,
,,,,,-87,6,
,,,,,-77,7,
,,,,,-89,6,
,,,,,-76,6,
,,,,,-83,6,
,,,,,-81,7,
,,,,,-76,7,
,,,,,-94,7,
,,,,,-92,7,
,,,,,-73,6,
,,,,,-73,6,
,,,,,-75,5,
,,,,,-97,5,
,,,,,-93,4,
,,,,,-75,5,
,,,,,-97,6,
,,,,,-92,7,
,,,,,-74,6,
,,,,,-80,6,
,,,,,-87,6,
,,,,,-79,6,
,,,,,-83,5,
,,,,,-91,5,
,,,,,-97,4,
,,,,,-89,5,
,,,,,-75,6,
,,,,,-76,6,
,,,,,-85,5,
,,,,,-91,5,
,,,,,-91,5,
,,,,,-97,5,
,,,,,-82,4,
,,,,,-94,4,
,,,,,-94,5,
,,,,,-85,5,
,,,,,-84,4,
,,,,,-76,3,
,,,,,-82,2,
,,,,,-76,2,
,,,,,-89,2,
,,,,,-86,1,
,,,,,-85,2,
,,,,,-91,2,
,,,,,-74,1,
,,,,,-97,2,
,,,,,-84,3,
,,,,,-73,4,
,,,,,-95,4,
,,,,,-86,4,
,,,,,-91,5,
,,,,,-83,4,
,,,,,-74,5,
,,,,,-72,5,
,,,,,-95,5,
,,,,,-82,4,
,,,,,-95,4,
,,,,,-73,4,
,,,,,-77,3,
,,,,,-73,3,
,,,,,-85,4,
,,,,,-75,3,
,,,,,-79,2,
,,,,,-76,1,
,,,,,-79,2,
,,,,,-74,2,
,,,,,-90,1,
,,,,,-96,1,
,,,,,-95,1,
,,,,,-75,2,
,,,,,-91,3,
,,,,,-89,2,
,,,,,-94,3,
,,,,,-89,4,
,,,,,-74,5,
,,,,,-81,4,
,,,,,-79,3,
,,,,,-81,3,
,,,,,-76,3,
,,,,,-75,2,
,,,,,-90,3,
